customer_id,country,country_risk_category,is_pep,account_age_months,monthly_txn_count,avg_txn_amount,cash_txn_ratio,cross_border_txn_ratio,has_adverse_media,kyc_doc_complete,channel,high_risk
CUST00338,Country_F,low,0,2,14,4088.58,0.33,0.43,0,1,online,0
CUST00339,Country_F,low,0,6,12,133459.94,0.38,0.09,0,1,mobile,0
CUST00340,Country_H,low,0,10,14,578.27,0.06,0.13,0,1,branch,0
CUST00341,Country_J,low,0,1,10,3452.16,0.31,0.09,0,1,branch,0
CUST00342,Country_E,medium,0,5,12,16293.14,0.41,0.21,0,1,branch,1
CUST00343,Country_H,low,0,13,21,6431.32,0.43,0.13,0,1,online,0
CUST00344,Country_A,high,0,8,17,15763.9,0.17,0.0,0,1,branch,1
CUST00345,Country_J,low,0,35,10,25291.2,0.22,0.17,0,1,mobile,0
CUST00346,Country_I,low,0,9,17,1614.36,0.25,0.3,0,1,mobile,0
CUST00347,Country_J,low,0,78,19,5725.76,0.22,0.37,0,1,online,0
CUST00348,Country_I,low,0,1,17,23595.67,0.48,0.39,0,1,online,0
CUST00349,Country_E,medium,0,8,14,3291.61,0.18,0.2,0,1,mobile,0
CUST00350,Country_J,low,0,54,13,1144.54,0.03,0.15,0,1,mobile,0
CUST00351,Country_J,low,0,21,11,1222.31,0.17,0.12,0,1,mobile,0
CUST00352,Country_I,low,0,40,17,26924.66,0.38,0.19,0,1,online,0
CUST00353,Country_G,low,0,8,19,6346.95,0.25,0.13,0,1,branch,0
CUST00354,Country_G,low,0,13,18,24382.79,0.12,0.32,0,1,branch,0
CUST00355,Country_I,low,0,1,21,6757.39,0.06,0.24,0,0,branch,0
CUST00356,Country_G,low,0,19,18,9069.1,0.13,0.09,0,1,online,0
CUST00357,Country_F,low,0,19,16,3633.02,0.12,0.19,0,1,mobile,0
CUST00358,Country_F,low,0,9,16,961.78,0.11,0.19,0,1,online,0
CUST00359,Country_E,medium,0,3,15,3418.05,0.19,0.32,0,1,mobile,0
CUST00360,Country_C,high,0,10,6,12715.45,0.07,0.07,0,1,mobile,0
CUST00361,Country_I,low,0,10,20,2697.63,0.55,0.03,0,1,mobile,0
CUST00362,Country_C,high,0,33,14,2230.43,0.03,0.11,0,1,branch,0
CUST00363,Country_F,low,0,49,18,3559.32,0.39,0.0,0,1,mobile,0
CUST00364,Country_E,medium,0,43,14,7347.72,0.33,0.18,0,1,mobile,0
CUST00365,Country_G,low,0,22,13,1299.01,0.3,0.21,0,1,online,0
CUST00366,Country_F,low,0,0,17,8807.91,0.26,0.15,0,0,online,0
CUST00367,Country_B,high,0,24,13,7033.77,0.04,0.1,0,1,online,0
CUST00368,Country_C,high,1,71,19,20831.85,0.45,0.29,0,1,online,1
CUST00369,Country_J,low,0,16,17,5552.57,0.35,0.38,0,1,online,0
CUST00370,Country_H,low,0,15,13,9803.76,0.24,0.28,0,1,branch,0
CUST00371,Country_B,high,0,22,14,19335.74,0.06,0.13,0,1,branch,0
CUST00372,Country_J,low,0,24,16,1786.26,0.16,0.26,0,1,online,0
CUST00373,Country_G,low,0,6,15,13248.48,0.25,0.26,0,1,branch,0
CUST00374,Country_H,low,0,3,18,1371.52,0.4,0.26,0,1,mobile,0
CUST00375,Country_F,low,0,74,12,8839.3,0.16,0.1,0,1,mobile,0
CUST00376,Country_G,low,0,14,11,11730.42,0.25,0.25,0,1,mobile,0
CUST00377,Country_I,low,0,19,8,5992.05,0.31,0.43,0,1,branch,0
CUST00378,Country_J,low,0,77,19,6547.99,0.08,0.38,0,0,online,0
CUST00379,Country_I,low,0,3,15,13348.12,0.12,0.27,0,0,mobile,0
CUST00380,Country_I,low,0,4,18,34280.58,0.18,0.22,0,1,mobile,0
CUST00381,Country_H,low,0,15,19,1971.81,0.41,0.14,0,1,branch,0
CUST00382,Country_E,medium,0,66,20,13052.09,0.1,0.03,0,1,mobile,0
CUST00383,Country_J,low,0,5,13,2778.81,0.09,0.05,0,1,branch,0
CUST00384,Country_F,low,0,26,18,104990.89,0.22,0.02,0,1,mobile,0
CUST00385,Country_G,low,0,5,16,1207.96,0.14,0.14,0,1,online,0
CUST00386,Country_G,low,0,2,17,20500.43,0.03,0.21,0,1,online,0
CUST00387,Country_J,low,0,20,11,2128.04,0.03,0.15,0,1,online,0
CUST00388,Country_C,high,0,31,14,32208.0,0.08,0.48,0,1,online,1
CUST00389,Country_F,low,0,15,12,3014.53,0.43,0.25,0,1,branch,0
CUST00390,Country_H,low,0,71,16,2848.65,0.18,0.4,0,1,online,0
CUST00391,Country_F,low,1,7,14,2218.65,0.3,0.41,0,1,branch,0
CUST00392,Country_F,low,0,18,13,663.78,0.03,0.12,0,1,branch,0
CUST00393,Country_F,low,0,63,13,2305.81,0.28,0.36,0,0,mobile,0
CUST00394,Country_D,medium,0,20,14,59853.53,0.25,0.57,0,1,branch,0
CUST00395,Country_I,low,0,45,15,2734.21,0.3,0.08,0,1,mobile,0
CUST00396,Country_F,low,0,1,15,6205.0,0.05,0.45,0,1,branch,0
CUST00397,Country_I,low,0,14,15,14722.95,0.13,0.3,0,1,branch,0
CUST00398,Country_F,low,0,15,14,5574.9,0.03,0.14,0,1,online,0
CUST00399,Country_H,low,0,49,11,499.99,0.2,0.06,0,1,online,0
CUST00400,Country_J,low,0,3,10,107.31,0.27,0.16,0,1,branch,0
CUST00401,Country_D,medium,0,13,8,154.66,0.18,0.32,0,1,branch,0
CUST00402,Country_D,medium,0,6,19,21790.11,0.1,0.02,0,1,branch,0
CUST00403,Country_G,low,0,9,14,33308.89,0.23,0.26,0,1,mobile,0
CUST00404,Country_G,low,0,15,29,10909.4,0.24,0.23,0,1,mobile,0
CUST00405,Country_H,low,0,12,19,6467.52,0.21,0.08,0,1,online,0
CUST00406,Country_H,low,0,11,15,1364.25,0.05,0.11,0,1,online,0
CUST00407,Country_E,medium,0,21,15,5791.27,0.24,0.31,0,1,mobile,0
CUST00408,Country_D,medium,0,44,20,2365.26,0.17,0.04,0,1,mobile,0
CUST00409,Country_H,low,0,64,13,1827.64,0.37,0.11,0,1,online,0
CUST00410,Country_H,low,1,23,15,17446.92,0.16,0.09,0,1,online,0
CUST00411,Country_H,low,0,14,15,61743.01,0.41,0.34,0,1,online,0
CUST00412,Country_H,low,0,17,17,14484.08,0.24,0.15,0,1,online,0
CUST00413,Country_H,low,0,10,22,3718.34,0.21,0.22,0,1,online,0
CUST00414,Country_G,low,0,23,16,4850.45,0.05,0.3,0,1,online,0
CUST00415,Country_I,low,0,23,14,2678.45,0.24,0.31,0,1,branch,0
CUST00416,Country_H,low,0,8,13,15350.53,0.26,0.06,0,1,mobile,0
CUST00417,Country_A,high,0,40,16,414.65,0.18,0.08,0,1,mobile,0
CUST00418,Country_I,low,0,43,12,3937.24,0.06,0.25,0,1,branch,0
CUST00419,Country_C,high,0,20,21,5977.75,0.22,0.37,0,1,mobile,1
CUST00420,Country_D,medium,0,31,19,522.31,0.14,0.33,0,1,branch,0
CUST00421,Country_I,low,0,82,14,13607.37,0.06,0.4,0,1,mobile,0
CUST00422,Country_G,low,0,43,23,22352.01,0.04,0.3,0,1,branch,0
CUST00423,Country_I,low,0,22,14,1715.18,0.25,0.2,0,1,online,0
CUST00424,Country_I,low,0,6,11,4388.3,0.21,0.33,0,0,branch,0
CUST00425,Country_E,medium,0,33,19,15435.67,0.37,0.13,0,1,branch,0
CUST00426,Country_G,low,0,34,21,961.0,0.29,0.13,0,1,branch,0
CUST00427,Country_I,low,0,15,12,6903.98,0.13,0.2,0,1,online,0
CUST00428,Country_F,low,0,1,10,695.5,0.19,0.03,0,1,branch,0
CUST00429,Country_B,high,0,50,19,8826.3,0.51,0.06,0,1,online,1
CUST00430,Country_E,medium,0,50,13,5657.07,0.24,0.18,0,1,branch,0
CUST00431,Country_G,low,0,8,15,573.77,0.08,0.14,0,1,branch,0
CUST00432,Country_F,low,0,9,12,1998.58,0.28,0.25,0,1,online,0
CUST00433,Country_H,low,0,47,15,4571.96,0.33,0.43,0,1,mobile,0
CUST00434,Country_E,medium,0,12,16,5698.77,0.04,0.44,0,1,online,0
CUST00435,Country_H,low,0,1,15,2682.28,0.18,0.18,0,1,mobile,0
CUST00436,Country_H,low,0,0,19,7315.97,0.39,0.28,0,1,mobile,0
CUST00437,Country_G,low,0,2,17,18591.95,0.46,0.25,0,1,mobile,0
CUST00438,Country_G,low,0,5,16,17798.17,0.24,0.09,0,0,branch,0
CUST00439,Country_C,high,0,121,18,8057.23,0.1,0.12,0,0,mobile,0
CUST00440,Country_F,low,0,4,20,455.93,0.32,0.22,0,1,mobile,0
CUST00441,Country_E,medium,0,56,14,7276.02,0.3,0.28,0,1,online,0
CUST00442,Country_I,low,0,9,15,14932.86,0.08,0.02,0,1,mobile,0
CUST00443,Country_H,low,0,1,10,190229.89,0.23,0.05,0,1,online,0
CUST00444,Country_B,high,1,30,8,1484.32,0.38,0.38,0,1,mobile,1
CUST00445,Country_E,medium,0,4,10,11729.45,0.19,0.06,0,0,online,0
CUST00446,Country_D,medium,0,21,10,7495.89,0.1,0.35,0,1,branch,0
CUST00447,Country_G,low,0,3,11,9515.96,0.37,0.42,0,1,mobile,0
CUST00448,Country_G,low,0,13,14,6115.8,0.19,0.39,0,1,online,0
CUST00449,Country_G,low,0,7,11,927.41,0.4,0.3,0,1,mobile,0
CUST00450,Country_G,low,0,37,13,6851.91,0.17,0.02,0,1,mobile,0
CUST00451,Country_A,high,0,18,13,17210.59,0.16,0.39,0,1,branch,0
CUST00452,Country_I,low,0,18,14,2648.11,0.09,0.19,0,1,mobile,0
CUST00453,Country_G,low,0,49,18,6241.2,0.19,0.24,0,0,online,0
CUST00454,Country_J,low,0,18,13,1326.23,0.13,0.36,0,1,branch,0
CUST00455,Country_F,low,0,35,12,17682.65,0.14,0.09,0,1,mobile,0
CUST00456,Country_I,low,0,9,9,8127.62,0.2,0.1,0,1,mobile,0
CUST00457,Country_J,low,0,9,14,33095.62,0.04,0.18,0,1,online,0
CUST00458,Country_H,low,0,5,14,3057.09,0.1,0.17,0,1,branch,0
CUST00459,Country_E,medium,0,2,15,25236.62,0.4,0.18,0,1,mobile,0
CUST00460,Country_I,low,0,7,11,521.74,0.07,0.41,0,1,online,0
CUST00461,Country_E,medium,0,19,16,1481.8,0.29,0.07,0,1,branch,0
CUST00462,Country_J,low,0,3,18,276601.33,0.04,0.31,0,1,branch,0
CUST00463,Country_J,low,0,13,11,5729.55,0.17,0.02,0,1,branch,0
CUST00464,Country_I,low,0,13,19,16524.46,0.23,0.01,0,1,branch,0
CUST00465,Country_J,low,0,36,17,189741.39,0.37,0.28,0,1,branch,0
CUST00466,Country_H,low,1,42,18,105900.92,0.41,0.5,0,1,branch,1
CUST00467,Country_E,medium,1,0,14,1839.02,0.08,0.35,0,1,mobile,1
CUST00468,Country_D,medium,0,44,15,573.97,0.27,0.19,0,0,online,0
CUST00469,Country_E,medium,0,27,18,5767.69,0.25,0.19,0,1,branch,0
CUST00470,Country_I,low,0,8,9,5635.9,0.15,0.3,0,1,branch,0
CUST00471,Country_I,low,0,64,15,6149.16,0.09,0.09,0,1,branch,0
CUST00472,Country_F,low,0,19,17,16358.11,0.21,0.2,0,1,online,0
CUST00473,Country_D,medium,0,7,16,5250.61,0.11,0.38,0,1,branch,0
CUST00474,Country_C,high,0,49,14,23919.86,0.18,0.32,0,1,branch,1
CUST00475,Country_D,medium,0,22,12,3465.8,0.16,0.35,0,1,mobile,0
CUST00476,Country_E,medium,0,12,11,44848.85,0.25,0.04,0,1,online,0
CUST00477,Country_H,low,0,27,14,9826.66,0.26,0.11,0,1,branch,0
CUST00478,Country_D,medium,0,6,7,20477.87,0.08,0.11,0,1,mobile,0
CUST00479,Country_I,low,0,6,18,658.43,0.2,0.23,0,1,online,0
CUST00480,Country_D,medium,0,7,9,5673.54,0.15,0.12,1,1,mobile,0
CUST00481,Country_H,low,0,25,26,1492.66,0.03,0.21,0,1,branch,0
CUST00482,Country_D,medium,0,26,22,2043.15,0.05,0.05,0,1,mobile,0
CUST00483,Country_H,low,0,54,11,1930.83,0.07,0.07,0,1,mobile,0
CUST00484,Country_H,low,0,22,14,11190.57,0.29,0.19,0,1,online,0
CUST00485,Country_H,low,0,35,17,30518.66,0.25,0.18,0,1,mobile,0
CUST00486,Country_B,high,0,40,14,983.43,0.34,0.04,0,1,online,1
CUST00487,Country_J,low,0,33,15,1852.18,0.02,0.11,0,1,online,0
CUST00488,Country_H,low,0,69,15,6671.35,0.33,0.52,0,1,mobile,0
CUST00489,Country_J,low,0,53,14,48795.05,0.25,0.29,0,1,online,0
CUST00490,Country_E,medium,1,7,12,11983.79,0.09,0.09,0,0,mobile,1
CUST00491,Country_D,medium,0,18,12,24157.07,0.19,0.11,0,1,branch,0
CUST00492,Country_J,low,0,27,17,4593.21,0.3,0.45,0,1,mobile,0
CUST00493,Country_E,medium,1,0,11,3206.12,0.04,0.04,0,1,online,0
CUST00494,Country_I,low,0,123,20,15445.11,0.03,0.48,0,1,mobile,0
CUST00495,Country_G,low,0,6,12,2031.2,0.16,0.05,0,1,online,0
CUST00496,Country_J,low,0,9,15,1222.71,0.38,0.08,0,1,mobile,0
CUST00497,Country_F,low,0,8,24,2096.23,0.06,0.18,0,1,mobile,0
CUST00498,Country_A,high,0,25,10,15445.43,0.17,0.09,0,1,branch,0
CUST00499,Country_H,low,0,47,14,5166.66,0.46,0.19,0,1,online,0
CUST00500,Country_D,medium,0,23,20,5432.69,0.32,0.25,0,1,online,0
CUST00501,Country_G,low,0,1,16,2817.56,0.08,0.24,0,1,mobile,0
CUST00502,Country_G,low,0,5,18,3895.97,0.11,0.27,0,1,branch,0
CUST00503,Country_F,low,0,24,11,1887.54,0.36,0.48,0,0,mobile,0
CUST00504,Country_G,low,0,46,17,4068.26,0.02,0.14,0,1,online,0
CUST00505,Country_D,medium,0,18,18,4659.57,0.05,0.1,0,1,online,0
CUST00506,Country_I,low,0,45,14,1548.14,0.46,0.15,0,1,branch,0
CUST00507,Country_G,low,0,0,16,3388.72,0.09,0.48,0,0,online,0
CUST00508,Country_B,high,0,6,20,97957.04,0.31,0.04,0,1,online,1
CUST00509,Country_J,low,0,8,14,26001.6,0.08,0.18,0,1,online,0
CUST00510,Country_B,high,0,53,18,1054.79,0.14,0.19,0,1,mobile,0
CUST00511,Country_H,low,0,45,14,282.52,0.41,0.34,0,1,online,0
CUST00512,Country_A,high,0,19,14,1681.51,0.33,0.04,0,1,mobile,0
CUST00513,Country_C,high,0,0,16,3083.68,0.28,0.21,0,0,online,1
CUST00514,Country_D,medium,0,5,19,5716.43,0.26,0.01,0,1,online,0
CUST00515,Country_G,low,1,0,19,9896.43,0.13,0.06,0,1,branch,0
CUST00516,Country_E,medium,0,62,18,5467.11,0.29,0.13,0,1,online,0
CUST00517,Country_F,low,0,17,17,1930.31,0.13,0.24,0,1,branch,0
CUST00518,Country_F,low,0,50,14,389.22,0.18,0.01,0,1,online,0
CUST00519,Country_J,low,0,18,12,6418.27,0.2,0.37,0,1,online,0
CUST00520,Country_F,low,0,14,11,6234.2,0.42,0.14,0,1,mobile,0
CUST00521,Country_G,low,0,110,14,4883.88,0.29,0.25,0,1,mobile,0
CUST00522,Country_F,low,0,16,18,2962.82,0.33,0.32,0,0,mobile,0
CUST00523,Country_E,medium,0,19,16,10082.08,0.33,0.09,0,1,online,0
CUST00524,Country_G,low,0,33,16,15745.61,0.19,0.12,0,1,mobile,0
CUST00525,Country_D,medium,0,42,18,6395.69,0.16,0.21,0,1,online,0
CUST00526,Country_I,low,0,25,14,7068.01,0.24,0.15,0,1,branch,0
CUST00527,Country_H,low,0,6,18,2502.17,0.48,0.04,0,1,branch,0
CUST00528,Country_F,low,0,10,13,11265.7,0.25,0.28,0,1,online,0
CUST00529,Country_H,low,0,57,13,3683.27,0.07,0.17,0,1,online,0
CUST00530,Country_E,medium,0,162,13,5860.43,0.14,0.19,0,1,mobile,0
CUST00531,Country_B,high,0,6,9,17639.68,0.04,0.02,0,1,online,0
CUST00532,Country_B,high,0,11,15,6376.04,0.12,0.19,0,1,mobile,0
CUST00533,Country_F,low,0,26,14,33864.93,0.2,0.09,0,1,branch,0
CUST00534,Country_I,low,0,45,12,6773.02,0.06,0.3,0,1,online,0
CUST00535,Country_F,low,0,28,10,6393.99,0.5,0.2,0,1,online,0
CUST00536,Country_A,high,0,43,11,1468.33,0.12,0.32,0,1,mobile,1
CUST00537,Country_G,low,0,70,10,2879.66,0.21,0.23,0,1,branch,0
CUST00538,Country_D,medium,0,35,12,2822.69,0.13,0.03,0,0,mobile,0
CUST00539,Country_F,low,0,17,15,6062.82,0.16,0.26,0,1,online,0
CUST00540,Country_G,low,0,19,13,1697.51,0.19,0.23,0,1,online,0
CUST00541,Country_B,high,0,1,13,19186.4,0.07,0.33,0,1,online,0
CUST00542,Country_I,low,0,22,10,5715.69,0.2,0.12,0,1,branch,0
CUST00543,Country_C,high,0,94,11,17205.45,0.24,0.18,0,1,online,1
CUST00544,Country_E,medium,0,39,13,36082.23,0.08,0.21,0,1,mobile,0
CUST00545,Country_F,low,0,64,18,27873.29,0.15,0.02,1,0,branch,1
CUST00546,Country_E,medium,0,8,13,6719.88,0.16,0.03,0,0,branch,0
CUST00547,Country_H,low,0,27,16,8429.58,0.45,0.29,0,1,online,0
CUST00548,Country_I,low,0,18,19,2290.49,0.25,0.11,0,1,online,0
CUST00549,Country_B,high,0,27,11,39982.75,0.19,0.07,0,1,mobile,0
CUST00550,Country_I,low,0,5,10,26256.49,0.12,0.29,0,1,mobile,0
CUST00551,Country_J,low,0,18,16,4683.34,0.32,0.32,0,1,online,0
CUST00552,Country_F,low,0,2,20,25571.16,0.25,0.36,0,1,mobile,0
CUST00553,Country_F,low,0,58,12,15620.92,0.18,0.03,0,1,mobile,0
CUST00554,Country_I,low,0,15,13,21096.55,0.38,0.03,0,1,mobile,0
CUST00555,Country_E,medium,0,51,16,1055.43,0.44,0.33,0,1,mobile,0
CUST00556,Country_F,low,0,84,16,2511.07,0.03,0.27,0,1,branch,0
CUST00557,Country_I,low,0,13,12,35307.51,0.18,0.05,0,1,branch,0
CUST00558,Country_H,low,0,163,14,22297.55,0.32,0.13,0,1,mobile,0
CUST00559,Country_H,low,0,16,19,1202.06,0.09,0.12,0,1,mobile,0
CUST00560,Country_I,low,0,19,12,253.55,0.34,0.29,0,1,branch,0
CUST00561,Country_F,low,0,5,17,910.79,0.07,0.09,0,1,online,0
CUST00562,Country_F,low,0,9,24,913.72,0.21,0.07,0,0,online,0
CUST00563,Country_G,low,0,12,18,4277.63,0.18,0.23,0,1,online,0
CUST00564,Country_C,high,0,0,13,5062.38,0.2,0.02,0,1,online,1
CUST00565,Country_H,low,0,51,14,7615.76,0.35,0.12,0,1,branch,0
CUST00566,Country_G,low,0,64,22,5709.83,0.35,0.08,0,1,mobile,0
CUST00567,Country_F,low,0,3,10,1505.58,0.02,0.16,0,0,mobile,0
CUST00568,Country_F,low,0,2,15,16370.6,0.37,0.16,0,1,branch,0
CUST00569,Country_I,low,0,2,16,3046.14,0.39,0.26,0,1,mobile,0
CUST00570,Country_J,low,0,25,15,4263.28,0.18,0.64,0,1,mobile,0
CUST00571,Country_C,high,0,33,23,4341.72,0.21,0.22,0,1,branch,0
CUST00572,Country_E,medium,0,13,18,888.99,0.15,0.1,0,1,online,0
CUST00573,Country_F,low,0,57,7,2378.79,0.17,0.39,0,1,mobile,0
CUST00574,Country_G,low,0,19,22,36448.65,0.12,0.24,0,1,branch,0
CUST00575,Country_H,low,0,10,19,8681.33,0.04,0.15,0,1,mobile,0
CUST00576,Country_H,low,0,1,12,2424.66,0.02,0.02,0,1,mobile,0
CUST00577,Country_E,medium,0,28,14,3167.71,0.11,0.13,0,1,online,0
CUST00578,Country_J,low,0,16,10,29914.18,0.34,0.06,0,1,mobile,0
CUST00579,Country_F,low,0,3,16,311.12,0.04,0.17,0,1,branch,0
CUST00580,Country_J,low,0,19,17,18310.18,0.13,0.18,1,1,mobile,0
CUST00581,Country_G,low,0,14,16,22114.88,0.16,0.26,1,1,mobile,0
CUST00582,Country_J,low,0,27,19,9408.41,0.19,0.37,0,1,online,0
CUST00583,Country_H,low,0,8,10,2364.14,0.18,0.22,0,1,branch,0
CUST00584,Country_I,low,0,6,22,7427.9,0.09,0.36,0,1,online,0
CUST00585,Country_A,high,0,50,10,55328.49,0.1,0.19,0,0,mobile,0
CUST00586,Country_H,low,0,13,11,4646.36,0.32,0.29,0,1,mobile,0
CUST00587,Country_J,low,0,46,18,5335.77,0.28,0.29,0,1,online,0
CUST00588,Country_I,low,0,12,11,17273.4,0.04,0.15,0,1,branch,0
CUST00589,Country_F,low,0,2,15,18836.91,0.15,0.14,0,1,mobile,0
CUST00590,Country_E,medium,0,27,16,1979.88,0.11,0.09,0,1,online,0
CUST00591,Country_G,low,0,44,23,2253.89,0.18,0.44,0,1,branch,0
CUST00592,Country_D,medium,0,45,26,2280.13,0.13,0.2,0,1,online,0
CUST00593,Country_C,high,0,5,19,3078.51,0.28,0.18,0,1,mobile,0
CUST00594,Country_J,low,0,90,13,22356.45,0.04,0.04,0,1,branch,0
CUST00595,Country_F,low,0,5,15,8703.6,0.01,0.31,0,1,online,0
CUST00596,Country_I,low,0,16,19,11218.34,0.09,0.38,0,1,mobile,0
CUST00597,Country_G,low,0,10,23,6378.48,0.02,0.09,0,1,online,0
CUST00598,Country_H,low,0,9,19,20538.5,0.44,0.42,0,1,branch,0
CUST00599,Country_A,high,0,8,20,8107.68,0.31,0.24,0,0,online,0
CUST00600,Country_H,low,0,16,8,5252.42,0.19,0.2,0,1,branch,0
CUST00601,Country_H,low,0,3,12,12617.94,0.21,0.09,0,1,branch,0
CUST00602,Country_H,low,0,27,11,2072.97,0.22,0.21,0,1,branch,0
CUST00603,Country_H,low,0,4,15,19803.64,0.08,0.05,0,1,online,0
CUST00604,Country_I,low,0,9,12,25927.46,0.21,0.25,0,1,branch,0
CUST00605,Country_H,low,0,6,15,5419.33,0.24,0.24,0,1,branch,0
CUST00606,Country_D,medium,1,21,9,1633.64,0.13,0.18,0,1,online,1
CUST00607,Country_H,low,0,3,15,28338.17,0.12,0.02,0,0,branch,0
CUST00608,Country_E,medium,0,94,12,450.97,0.29,0.2,0,1,online,0
CUST00609,Country_G,low,0,125,16,6711.55,0.3,0.12,0,1,online,0
CUST00610,Country_G,low,0,8,19,5445.62,0.5,0.06,0,1,branch,0
CUST00611,Country_D,medium,0,5,15,23175.73,0.27,0.51,0,1,branch,0
CUST00612,Country_I,low,0,130,13,4177.81,0.21,0.35,0,1,branch,0
CUST00613,Country_H,low,0,16,18,1861.19,0.23,0.02,0,1,mobile,0
CUST00614,Country_J,low,0,12,20,4554.12,0.14,0.21,0,1,mobile,0
CUST00615,Country_F,low,0,38,10,7931.23,0.15,0.03,0,1,mobile,0
CUST00616,Country_J,low,0,16,13,2716.37,0.14,0.22,0,1,online,0
CUST00617,Country_H,low,0,3,19,4376.16,0.03,0.15,0,1,online,0
CUST00618,Country_E,medium,0,83,15,14613.12,0.1,0.29,0,1,mobile,0
CUST00619,Country_D,medium,0,13,21,4972.31,0.12,0.21,0,0,online,0
CUST00620,Country_I,low,0,86,19,5347.83,0.2,0.17,0,1,online,0
CUST00621,Country_J,low,0,4,16,4589.06,0.14,0.02,0,1,mobile,0
CUST00622,Country_G,low,0,20,17,2663.6,0.19,0.2,0,1,online,0
CUST00623,Country_F,low,0,21,10,12103.37,0.22,0.05,1,1,branch,0
CUST00624,Country_G,low,0,47,23,1013.02,0.11,0.13,0,1,mobile,0
CUST00625,Country_J,low,0,3,14,6664.27,0.36,0.03,0,1,mobile,0
CUST00626,Country_C,high,0,39,13,10609.53,0.1,0.46,0,1,online,0
CUST00627,Country_G,low,0,6,22,8583.34,0.33,0.24,0,1,online,0
CUST00628,Country_I,low,0,20,15,509.61,0.05,0.16,0,1,mobile,0
CUST00629,Country_I,low,0,3,15,28843.8,0.58,0.32,0,1,branch,0
CUST00630,Country_J,low,0,33,13,227.8,0.14,0.3,1,1,online,0
CUST00631,Country_G,low,0,28,9,1360.79,0.05,0.18,0,1,branch,0
CUST00632,Country_B,high,0,94,15,7431.47,0.39,0.09,0,0,online,1
CUST00633,Country_G,low,0,15,13,13343.34,0.35,0.1,1,1,mobile,0
CUST00634,Country_J,low,0,2,23,4670.77,0.09,0.43,0,1,mobile,0
CUST00635,Country_H,low,0,11,13,16427.81,0.17,0.03,0,1,online,0
CUST00636,Country_G,low,0,9,18,66770.84,0.2,0.47,0,1,branch,0
CUST00637,Country_J,low,0,20,11,9378.86,0.28,0.1,0,1,branch,0
CUST00638,Country_I,low,0,15,16,1058.53,0.05,0.27,0,1,mobile,0
CUST00639,Country_G,low,0,40,12,10105.4,0.12,0.04,0,1,mobile,0
CUST00640,Country_J,low,0,3,15,2052.03,0.08,0.06,0,1,branch,0
CUST00641,Country_E,medium,0,18,15,1755.52,0.17,0.11,0,1,branch,0
CUST00642,Country_G,low,0,17,17,30128.86,0.21,0.29,0,1,online,0
CUST00643,Country_G,low,0,60,16,2142.28,0.09,0.11,0,1,mobile,0
CUST00644,Country_E,medium,0,4,12,56331.8,0.32,0.31,0,1,mobile,0
CUST00645,Country_J,low,0,44,17,896.93,0.39,0.14,0,1,branch,0
CUST00646,Country_J,low,0,52,17,9367.24,0.53,0.38,0,1,online,0
CUST00647,Country_J,low,0,11,12,7693.83,0.03,0.14,0,1,mobile,0
CUST00648,Country_F,low,1,32,16,18454.52,0.24,0.02,0,1,mobile,0
CUST00649,Country_G,low,0,27,12,19685.9,0.12,0.41,0,1,mobile,0
CUST00650,Country_B,high,0,8,15,4617.28,0.1,0.15,0,1,online,0
CUST00651,Country_E,medium,0,69,12,4129.97,0.13,0.36,0,1,mobile,0
CUST00652,Country_J,low,0,31,13,2349.05,0.06,0.08,0,1,mobile,0
CUST00653,Country_J,low,0,11,19,3281.37,0.2,0.38,0,1,online,0
CUST00654,Country_J,low,0,58,13,2029.42,0.14,0.33,1,1,mobile,0
CUST00655,Country_F,low,0,14,10,9056.62,0.03,0.12,0,0,mobile,0
CUST00656,Country_J,low,0,6,13,3153.19,0.05,0.13,0,0,mobile,0
CUST00657,Country_G,low,0,28,10,5614.21,0.26,0.35,0,1,online,0
CUST00658,Country_I,low,0,73,14,3623.13,0.23,0.45,0,1,online,0
CUST00659,Country_H,low,0,2,6,3503.01,0.38,0.2,0,1,mobile,0
CUST00660,Country_H,low,0,2,23,3655.89,0.15,0.35,0,1,online,0
CUST00661,Country_D,medium,0,0,15,436.46,0.44,0.19,0,1,mobile,0
CUST00662,Country_H,low,0,3,11,1106.51,0.09,0.04,0,1,online,0
CUST00663,Country_G,low,0,25,20,7032.54,0.16,0.16,0,1,mobile,0
CUST00664,Country_G,low,1,10,17,3701.35,0.38,0.32,0,1,mobile,0
CUST00665,Country_H,low,0,10,9,1267.16,0.48,0.13,0,1,online,0
CUST00666,Country_F,low,0,26,14,17263.7,0.46,0.15,0,0,branch,0
CUST00667,Country_F,low,0,2,17,19887.03,0.08,0.07,0,1,online,0
CUST00668,Country_J,low,0,26,15,8626.75,0.07,0.47,0,1,branch,0
CUST00669,Country_D,medium,0,29,9,2089.52,0.34,0.07,0,1,branch,0
CUST00670,Country_C,high,0,10,23,18353.58,0.21,0.04,1,1,online,1
CUST00671,Country_F,low,1,59,14,1960.79,0.35,0.18,0,1,mobile,0
CUST00672,Country_D,medium,0,0,17,244.78,0.12,0.04,0,1,mobile,0
CUST00673,Country_E,medium,0,6,16,4165.9,0.32,0.4,0,1,online,0
CUST00674,Country_J,low,0,19,12,5122.53,0.34,0.17,0,1,mobile,0
CUST00675,Country_I,low,0,4,16,2175.95,0.07,0.1,0,1,branch,0
